,Date,User,Tweet
445,2019-05-11 11:59:37+00:00,Hemantbansal99,"I am all set to vote for our Hon. Prime Minister @narendramodi in the #Phase7 of #LokSabhaElections2019 and request everyone voting in Phase7  to Vote and Support PM Modi for a 'Brighter India , Developed India, Proud India 
#DeshKeDilMeiModi 
Wishing all the very Best for 23May"
446,2019-05-11 11:51:49+00:00,ICJBhopal,"For #Bhopal disaster survivors, ""chowkidaar"" @narendramodi's BJP is as bad as the congress, if not worse. #DowChemical is escaping its liabilities and Modi has done nothing. Invited their CEO to a feast instead

#LokSabhaElections2019 

https://t.co/rAMN0GlKJ3"
447,2019-05-11 11:29:13+00:00,Vishal_FilmBuff,"In the entire #LokSabhaElections2019 campaign, without even letting anyone know.. PM @narendramodi has compared his 5 years with every past PM who has had a mandate to rule this country for 5 years. Waah Modi Ji Waah 🙂
#ChunaavObservation
#ElectionStrategy
#Learnings"
448,2019-05-11 11:07:47+00:00,PurohitVishwas,"They have now started asking what is the caste of Modi. Modi has only one caste - the caste which all the poor of this country belong to. Those who consider themselves poor, I belong to their caste: PM @narendramodi in Sonbhadra

#LokSabhaElections2019
#ElectionsWithTimes"
449,2019-05-11 11:04:01+00:00,Surabhi92,"""Modi Is India's Best Hope for Economic Reform"" - Article from the very same TIME magazine.

@narendramodi
#AyegaTohModiHi
#JitegaModiJitegaBharat
#LokSabhaElections2019 

https://t.co/1rlEtxz0lX"
450,2019-05-11 10:57:13+00:00,CrazySatire,"It seems that Modi has planted his person in congress’ script writer team. Congress’ statements are taking it towards self destruction! ;)

@sampitroda @RahulGandhi @priyankagandhi #AayegaToModiHi @BJP4India #LokSabhaElections2019 #LokSabhaElections #ElectionsWithTimes"
451,2019-05-11 10:51:58+00:00,Himanshu8019,"Ajj humare Rahul gandhi ni mast mazak keyah unhone tho mayawati ko desh ka symbol bta deya mtlb hadd haii jii 
@sardanarohit @narendramodi #LokSabhaElections2019"
452,2019-05-11 10:35:20+00:00,LokmatNewsHindi,"Rahul Gandhi Interview: 'मैं नरेंद्र मोदी, RSS से भी सीखता हूं, मायावती से प्यार करता हूं'
https://t.co/9cI7IgCb3M
@narendramodi @BJP4India @INCIndia @RahulGandhi #ElectionwithLokmatNews #LokSabhaElections2019"
453,2019-05-11 09:53:47+00:00,VinayDokania,"What is work?
Work is meeting the people and listening to their problems, understanding them and finding solutions. I asked PM Modi that since u sleep only for 3 hours, u shud debate with me. @RahulGandhi #RGtoRavish #VisionaryVsDivisionary #AbHogaNyay #LokSabhaElections2019 https://t.co/kQG1yVQ95S"
454,2019-05-11 09:47:06+00:00,Aksh70000,"Nothing wrong with @narendramodi when he brings in Nehru, Indira, Rajiv and other 40 CRPF jawans to hide his failures while asking for votes. 

If you rate Modi as some cultured human being, it's your fault. 

Vultures by nature survive on dead bodies.
#LokSabhaElections2019"
455,2019-05-11 09:33:19+00:00,SagarneelSinha,"#Opinion | Blaming @narendramodi for visiting the past repeatedly will not serve — as it is the @INCIndia that has never tried to come out of the shades of Nehru-Gandhi family’s past rule. | My take in @IndiaPressAgen1
#RajivGandhi
#LokSabhaElections2019
https://t.co/gdPAu7aiMo"
456,2019-05-11 09:32:10+00:00,drjhavn1,"A mere mention of ""Pappu Chor"" @RahulGandhi today refreshes the memory down the lane of of this 'fake Gandhi' family...... of Vadra's scandals.....of Sonia's wealth......of Rajiv-Kwatrochi Bofors.....of Indira....of Nehru..... #LokSabhaElections2019 https://t.co/ObhnKhAXHc"
457,2019-05-11 08:27:41+00:00,Nidhie223,"#Bhil lady frm Amliphaliya, #MadhyaPradesh says she'll vote for #modi #LokSabhaElections2019  ""unhone humare bank me paisa dalvaya, delivery me paisa milta, congress boht din tha par kuch vikaas nahi hua""
@ShefVaidya @narendramodi @astitvam @Swamy39 @AskAnshul @KiranKS @shastrimm https://t.co/CFkYLESKiI"
458,2019-05-11 07:54:58+00:00,emirneer,"PM continue spreading Lies. all senior NAVAL OFFICER &amp; EXPERT react to PM Modi Comment. @BJP4India @narendramodi @PMOIndia @RahulGandhi @INCIndia #LokSabhaElections2019 #modijhoothahai #dontvoteformodi #ModiIsAMistake
https://t.co/NGFzUY6XIg"
459,2019-05-11 07:45:39+00:00,theindianwire,"Lok Sabha Polls: PM Modi attacks Congress over promise to scrap Sedition Law.
@narendramodi @BJP4India @INCIndia 

#SeditionLaw #LokSabhaElections2019 #ElectionCommission #Election2019 #GeneralElections2019 

Read more at: https://t.co/36vq6rQ5mG"
460,2019-05-11 07:37:33+00:00,isagar_w,"Rahul Gandhi's 2019 Election Campaign started with #chokidaarchorhai and ended up with #merabaapchornahihai 🤣🤣
#Karma is here @RahulGandhi
#LokSabhaElections2019 #ModiHiAayega #ModiHaiTohMumkinHai #ModiWave @decision2019 @LokSabhaSectt @narendramodi @PMOIndia @PM_Narendermodi"
461,2019-05-11 07:35:25+00:00,syedssgks,"Sam Sir, You don't know Hindi and Modi ji doesn't know English.
बोले तो बापू फिर कैन्से होएयगा डिबेट।🤔
@narendramodi @pitrodasam
#LokSabhaElections2019 https://t.co/3OBcQtrFMB"
462,2019-05-11 07:35:06+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Our Govt Focusing On Development. #DeshKeDilMeiModi

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar Our Govt Focusing On Development. PM Modi Our Givt focusing only Development without Corruption. Our Govt focus on new Technology to use. https://t.co/NnNCqJUwjL"
463,2019-05-11 06:48:58+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from Rahul Gandhi. #DeshKeDilMeiModi

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from Congress and Rahul Gandhi. Congress Spread Corruption from 70 years. Our Govt focusing on Development without Corruption. https://t.co/3SihxSEqVy"
464,2019-05-11 06:24:15+00:00,Jr_Rahul_Pandit,"Time magazine saying to Modi 
Divider in Chief
Quiet objectionable point.
#election2019 #LoksabhaElections2019 #followme #generalelection2019 #TimeMagazine #Modi 
@BJP4India @narendramodi @TIME"
465,2019-05-11 05:40:03+00:00,iamchetanss,"Namo Again 

@narendramodi 
#Namoagain #LokSabhaElections2019 #Modi https://t.co/1kzFWDFeiB"
466,2019-05-11 04:39:27+00:00,theindianwire,"Lok Sabha Polls 2019: Rahul Gandhi to address marathon rallies in Madhya Pradesh today.
@RahulGandhi
@congreess @OfficeOfKNath @BJP4India

#LokSabhaElections2019 #Elections2019  #ElectionCommission #Congress #MadhyaPradesh #BJP #PoliticsLive

Read more at: https://t.co/QQwWOnYkiy"
467,2019-05-11 04:04:39+00:00,motabhaibjp1,"#HTExclusive | ‘Narendra Modi is obsessed with my family’, says @RahulGandhi in an exclusive interview with HT's @sunetrac 

Read full interview here: https://t.co/ruvvFQm8iY

#RahulGandhiToHT #LokSabhaElections2019 https://t.co/oL3xV3zFVh"
468,2019-05-11 04:03:36+00:00,theindianwire,"Lok Sabha Polls 2019: PM Modi to hold rallies in UP’s Sonbhadra, Ghazipur.
@narendramodi

#LokSabhaElections2019 #PMModi #rally #UttarPradesh
 #Ghazipur #Phase6 #BJP #Samajwadiparty #Congress #GeneralElections2019 #Apnadal

Read more at: https://t.co/wAh52rCp2e"
469,2019-05-11 03:58:40+00:00,pennewstweet,"BJP steps up campaign, Modi to address rally for Manoj Sinha in Ghazipur
#NarendraModi #BJP #BJP4India #campaigns #Manojsinha #elections2019 #ElectionCommission #LokSabhaElections2019 #PrimeMinister @narendramodi @manojsinhabjp 
https://t.co/rhriAe7Y6N  ."
470,2019-05-11 03:30:00+00:00,AsiavilleNews,"Prime Minister @narendramodi referred to Rajiv Gandhi as ‘bhrashtachari number one’. The @BJP4India event went on to target him with allegations of using the INS Viraat as a ‘personal taxi’ and the 1984 anti-Sikh riots.

@INCIndia
#LokSabhaElections2019 

https://t.co/gzY6sWlfUJ"
471,2019-05-11 03:29:24+00:00,maqbool_sm,"Modi flummoxed as BJP heading for defeat: @RahulGandhi
#AbHogaNyay
#RahulNyayDilayega
#LokSabhaElections2019

 https://t.co/9nxrrtblkg via @economictimes"
472,2019-05-11 02:56:43+00:00,SudhirJiNehra,"आखिर *मोदी ही क्यूं* ? @narendramodi @RahulGandhi @BJP4India @INCIndia 
https://t.co/ApzqB2pFWf

#LokSabhaElections2019 #ModiHaiTohMumkinHai #Modi #RahulGandhi #चुनाव #टाइम_मैगजीन #TimeMagazine #मोदी_जी #ModiTheReformer #whymodimatter #AatishTaseer #IanBremmer"
473,2019-05-11 01:32:59+00:00,ripunbora,"#HTExclusive | “Once you hate yourself, only then can you start hating other people. Mr. Modi’s problem is that he hates himself”, says @RahulGandhi in an exclusive interview with HT's @sunetrac 

#RahulGandhiToHT #LokSabhaElections2019 https://t.co/HEbdYIkLUD"
474,2019-05-10 21:45:47+00:00,BroadheathKC,"#HuaTohHua, such a heartless comment by SamPitroda

#LokSabhaElections2019 is about electing a visionary statesman who will transform Bharat into the #Jagatguru..not for you rahul baba, accept it &amp; retire

#JitegaModiJitegaBharat #ModiOnceMore 
@narendramodi @BJP4India
 @OFBJPUK"
475,2019-05-10 19:48:54+00:00,scsharma25,"#OperationVadra
#Loksabhaelections2019 
#LokSabhaEelctions2019 
@ndtv @aajtak @ZeeNews @abpnewstv 

Neerav Modi said in London court that @RahulGandhi and @PriyankaVadra helped him escape and he paid 456 crore as commission for same to  @INCIndia. He also paid 98 crore in 2011. https://t.co/iadNZDZwLy"
476,2019-05-10 18:34:59+00:00,Ashutosh_Aicc,"#LokSabhaElections2019 1984 shouldn’t have happened. Manmohan Singh had apologised for it , Sonia ji &amp; @RahulGandhi ji had expressed their regrets. Has #Modi apologised for the 2002 genocide ? 😷"
477,2019-05-10 18:14:28+00:00,HumourActivist,"So @sampitroda says that the most important contribution from Rajiv Gandhi to the country is Phones &amp; Computers &amp; not @RahulGandhi or @priyankagandhi. Then why to take risk &amp; vote for @INCIndia,instead buy a new phone or Comp,Congi friends

#AayegaTohModiHi #LokSabhaElections2019 https://t.co/aUKNATsGDv"
478,2019-05-10 18:02:08+00:00,pennewstweet,"BJP steps up campaign, Modi to address rally for Manoj Sinha in Ghazipur
#NarendraModi #BJP #BJP4India #campaigns #Manojsinha #elections2019 #ElectionCommission #LokSabhaElections2019 #PrimeMinister @narendramodi @manojsinhabjp 
https://t.co/rhriAe7Y6N ."
479,2019-05-10 16:30:00+00:00,timesofindia,"#LokSabhaElections2019
#ElectionsWithTimes 

Modi hates my family, I will repay him with love: @RahulGandhi 

Read: https://t.co/NCOoqkkiCd https://t.co/dbfoCkb6ON"
480,2019-05-10 15:30:38+00:00,indiabriefs,"West Bengal CM Mamata Banerjee has dared PM Modi to prove his allegations of link between the coal mafia in the state and the Trinamool Congress, saying if proven wrong, he must do “100 sit-ups while holding his ears”.
.
@MamataOfficial @narendramodi 
.
#LokSabhaElections2019 https://t.co/oeRIHojJ0W"
481,2019-05-10 14:52:01+00:00,pennewstweet,"BJP steps up campaign, Modi to address rally for Manoj Sinha in Ghazipur
#NarendraModi #BJP #BJP4India #campaigns #Manojsinha #elections2019 #ElectionCommission #LokSabhaElections2019 #PrimeMinister @narendramodi @manojsinhabjp 
https://t.co/rhriAe7Y6N"
482,2019-05-10 14:36:49+00:00,anilchaprana,"The #TimeMagazine praised to dynastic Congress and criticized to dynamic Modi. Oppositions are getting feared to face @narendramodi.

The writer of this article is Pak politician Salmaan and Indian journalist Tavleen Singh's son Aatish Taseer.
#LokSabhaElections2019 https://t.co/X1WTz7tlwS"
483,2019-05-10 14:07:57+00:00,manisha__gupta,"This is the voice of Bengal.

Jai Shree Ram 🚩
Har Har Modi ✊

""Didi ko harzana bhukatna padega,
Dus din aur intezaar karlo""

#JitegaModiJitegaBharat #LokSabhaElections2019 @narendramodi https://t.co/6qwxM7on0h"
484,2019-05-10 13:31:58+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Our Govt Making New India. #JitegaModiJitegaBharat

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar Our Govt Making New India. PM Modi Our Govt Making New India with New Ideas and New Technology for Development of India to better future. https://t.co/xURLtId08f"
485,2019-05-10 13:29:27+00:00,uniindianews,"Non-BJP parties intensify 'Anti-Modi' Campaign : Naidu
#AndhraPradesh 
@ncbn
@BJP4India
@narendramodi
#LokSabhaElections2019
@INCIndia
https://t.co/Wn767p4KYT https://t.co/8TlqaKPguz"
486,2019-05-10 12:47:42+00:00,NewsNationTV,"At her Delhi rally, @Mayawati takes a dig at PM Modi, says BJP's 'theatrics and rhetoric' won't work in Lok Sabha polls

@narendramodi

#ElectionsWithNewsNation
#LokSabhaElections2019

https://t.co/XCGInD5sqL"
487,2019-05-10 12:18:47+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from Rahul Baba. #JitegaModiJitegaBharat

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from Congress and Rahul Gandhi. Congress Spread Corruption from 70 years. Our Govt focusing on Development without Corruption. https://t.co/UtS693e8B5"
488,2019-05-10 12:12:18+00:00,kunalIYC,"#HTExclusive | ‘Narendra Modi is obsessed with my family’, says @RahulGandhi in an exclusive interview with HT's @sunetrac 

Read full interview here: https://t.co/mySxdAkUpm

#RahulGandhiToHT #LokSabhaElections2019 https://t.co/64I4M80gmH"
489,2019-05-10 12:08:16+00:00,htTweets,"#RahulGandhiToHT | Spend 10 times more time than PM Modi thinking about India: @RahulGandhi in an interview with HT's @sunetrac 

https://t.co/XltMBiQFHB

#HTExclusive #LokSabhaElections2019 
#ElectionsWithHT https://t.co/Tvk4iTZsrx"
490,2019-05-10 11:50:43+00:00,TPINewz,Congress Will Be Responsible If Narendra Modi Takes Charge In Lok Sabha Elections: Arvind Kejriwal https://t.co/8wybxRwjGw @AamAadmiParty @ArvindKejriwal @INCIndia @RahulGandhi #LokSabhaElections2019 https://t.co/6tggHPWumH
491,2019-05-10 11:17:05+00:00,DynamiteNews_,"Rahul Gandhi: PM Modi hates my family, I will repay him with love https://t.co/sdp77BvqoD @RahulGandhi @INCIndia #LokSabhaElections2019"
492,2019-05-10 10:55:05+00:00,news24tvchannel,"Congress is arrogant, says PM Modi on Sam Pitroda for his 'Hua to Hua' remark 

#LokSabhaElections2019 #PMModi #SamPitroda #Congress @narendramodi https://t.co/wviyMyWTuj"
493,2019-05-10 10:54:28+00:00,AnmNews,"RAHUL GANDHI WILL BE RESPONSIBLE IF NARENDRA MODI COMES TO POWER: ARVIND KEJRIWAL
https://t.co/Ke6DwJ3WL1
@ArvindKejriwal @RahulGandhi @narendramodi #LokSabhaElections2019 #Congress #BJP4India #AAP https://t.co/eQ5xr6tENF"
494,2019-05-10 10:46:14+00:00,theindianwire,"Supreme Court holds the order on the contempt petition filed by BJP MP Meenakashi Lekhi, against Rahul Gandhi for attributing his 'Chowkidar chor hai' comment to Supreme Court.
@M_Lekhi @RahulGandhi

#SupremeCourt #BJP #Congress 
#LokSabhaElections2019 
Follow: @theindianwire"
495,2019-05-10 09:57:39+00:00,ikhalid_rahman,"Mr Modi has been outmanoeuvred, outflanked and cut down, as far as the present and the future are concerned. So where else can he go, but the past?: Congress President @RahulGandhi speaks to @htTweets for an exclusive interview. 
#LokSabhaElections2019
https://t.co/FbIUU5INi1"
496,2019-05-10 09:55:11+00:00,IBC24News,"पायलट ने मॉब लीचिंग को बताया @narendramodi Modi सरकार की देन, उधर जीतू ने राजीव गांधी को कहा रावण.. देखें
#LokSabhaElections2019 

https://t.co/H22AQxz9hC"
497,2019-05-10 09:52:28+00:00,pennewstweet,"BJP steps up campaign, Modi to address rally for Manoj Sinha in Ghazipur
#NarendraModi #BJP #BJP4India #campaigns #Manojsinha #elections2019 #ElectionCommission #LokSabhaElections2019 #PrimeMinister @narendramodi @manojsinhabjp 
https://t.co/rhriAe7Y6N"
498,2019-05-10 09:41:55+00:00,Shasankp2,"MODI ka ek aur jhut about late shri rajeev Gandhi #RajeevGandhi https://t.co/r6L2IW4MGq , #RajivGandhi #MeinBhiChowkidar #LokSabhaElections2019 @RahulGandhi @INCIndia"
499,2019-05-10 09:32:32+00:00,pennewstweet,"BJP steps up campaign, Modi to address rally for Manoj Sinha in Ghazipur
#NarendraModi #BJP #BJP4India #campaigns #Manojsinha #elections2019 #ElectionCommission #LokSabhaElections2019 #PrimeMinister @narendramodi @manojsinhabjp 
https://t.co/rhriAe7Y6N"
500,2019-05-10 09:14:39+00:00,shobhasagar,"Some ppl still ask me what Modi has done ? Here you go 👇 200 reason to #vote4modi @narendramodi 🙏
#JitegaModiJitegaBharat #Loksabhaelections2019 #ElectionsWithNews18 #OperationVadra https://t.co/I9qn9ab9KR"
501,2019-05-10 09:08:59+00:00,sdeora601,"TIME Magazine whatever says but Modi Ji did politics for nation &amp; better governance than Congress. 
No doubt... originally u r Messiah but acting like a politician. 
@narendramodi
#LokSabhaElections2019"
502,2019-05-10 09:04:15+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Rajiv Gandhi use INS Viraat. #JitegaModiJitegaBharat

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar Rajiv Gandhi use INS Viraat. PM Modi attack on PM Rajiv Gandhi use INS Viraat for Enjoyment. Congress Rajiv Gandhi using Navy illegally. https://t.co/XTTpVzROK0"
503,2019-05-10 09:04:04+00:00,DynamiteNews_,"Hundreds of Sikhs killed and they say ""hua so hua"": PM Modi tears into Congress https://t.co/s2dWmCYO1M @narendramodi @BJP4India #LokSabhaElections2019"
504,2019-05-10 08:32:20+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Our Govt Against Terrorism. #JitegaModiJitegaBharat

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar Our Govt Against Terrorism. PM Modi Terrorism change the World Security. Terrorism has no Religion they killing innocent people for Jihad. https://t.co/yATB8vgsU6"
505,2019-05-10 08:22:11+00:00,MyNation,"If you vote me to power for five more years, I will make sure looters of nation are put behind bars: PM Modi

#LokSabhaElections2019 

@narendramodi 

https://t.co/jceGuv9INw"
506,2019-05-10 08:16:16+00:00,NYOOOZindia,"#TIME Magazine features #Modi with controversial headline ‘India’s divider in chief’
@narendramodi #narendramodi #LokSabhaElections2019 https://t.co/boMF3xcHoB"
